No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
348	4	171	18.35	18.35	0.003084058674756107	0.5	0.03363626757308587	0.13
349	4	172	18.45	18.45	0.003084058674756107	0.375	0.03363626757308587	0.1
350	3	42	18.55	18.55	0.007952086321933796	0.4	0.06957028718265074	0.09
351	4	173	18.55	18.56	0.003976043160966898	0.375	0.03478514359132537	0.11
352	4	175	18.7	18.7	0.0057555918151704554	0.125	0.03707720225793955	0.04
353	3	43	18.7	18.72	0.011511183630340911	0.1	0.0741544045158791	0.04
354	2	95	18.7	18.71	0.01726677544551137	0.225	0.11123160677381866	0.06
355	4	174	18.65	18.65	0.003084058674756107	0.5	0.03363626757308587	0.13
356	1	22	18.7	18.73	0.023022367260681822	0.2	0.1483088090317582	0.08
357	4	176	18.8	18.8	0.003084058674756107	0.125	0.03363626757308587	0.04
358	4	177	18.85	18.85	0.003084058674756107	0.375	0.03363626757308587	0.1
359	0	18	18.95	18.97	0.024331417708313156	0.1	0.17965886600830736	0.05
360	1	23	18.95	18.96	0.019465134166650522	0.2	0.14372709280664586	0.06
361	4	178	18.9	18.9	0.003084058674756107	0.5	0.03363626757308587	0.13
362	4	179	18.95	18.95	0.0048662835416626304	0.375	0.035931773201661465	0.1
363	4	180	19.05	19.05	0.003084058674756107	0.375	0.03363626757308587	0.1
364	3	44	19.15	19.15	0.007952086321933796	0.1	0.06957028718265074	0.02
365	4	181	19.15	19.16	0.003976043160966898	0.375	0.03478514359132537	0.11
366	4	182	19.25	19.25	0.003084058674756107	0.125	0.03363626757308587	0.04
367	4	183	19.35	19.35	0.003976043160966898	0.25	0.03478514359132537	0.07
368	2	96	19.35	19.36	0.011928129482900694	0.225	0.10435543077397609	0.07
369	2	97	19.45	19.46	0.011928129482900694	0.075	0.10435543077397609	0.03
370	4	184	19.45	19.45	0.003976043160966898	0.125	0.03478514359132537	0.04
371	4	185	19.55	19.55	0.003976043160966898	0.25	0.03478514359132537	0.07
372	2	98	19.55	19.56	0.011928129482900694	0.225	0.10435543077397609	0.07
373	2	99	19.65	19.66	0.011928129482900694	0.075	0.10435543077397609	0.03
374	4	186	19.65	19.65	0.003976043160966898	0.25	0.03478514359132537	0.07
375	4	187	19.75	19.75	0.003976043160966898	0.125	0.03478514359132537	0.04
376	2	100	19.75	19.76	0.011928129482900694	0.15	0.10435543077397609	0.05
377	4	188	19.85	19.85	0.003976043160966898	0.125	0.03478514359132537	0.04
378	2	101	19.85	19.86	0.011928129482900694	0.3	0.10435543077397609	0.09
379	2	102	19.95	19.96	0.011928129482900694	0.225	0.10435543077397609	0.07
380	4	189	19.95	19.95	0.003976043160966898	0.5	0.03478514359132537	0.13
381	4	190	20.05	20.05	0.003084058674756107	0.375	0.03363626757308587	0.1
382	3	45	20.15	20.15	0.007952086321933796	0.4	0.06957028718265074	0.09
383	4	191	20.15	20.16	0.003976043160966898	0.375	0.03478514359132537	0.11
384	4	192	20.25	20.25	0.003084058674756107	0.125	0.03363626757308587	0.04
385	2	103	20.35	20.36	0.011928129482900694	0.075	0.10435543077397609	0.03
386	4	193	20.35	20.35	0.003976043160966898	0.25	0.03478514359132537	0.07
387	4	194	20.45	20.45	0.003976043160966898	0.125	0.03478514359132537	0.04
388	2	104	20.45	20.46	0.011928129482900694	0.3	0.10435543077397609	0.09
389	2	105	20.55	20.56	0.011928129482900694	0.15	0.10435543077397609	0.05
390	4	195	20.55	20.55	0.003976043160966898	0.25	0.03478514359132537	0.07
391	3	46	20.6	20.6	0.007952086321933796	0.1	0.06957028718265074	0.02
392	4	196	20.6	20.61	0.003976043160966898	0.375	0.03478514359132537	0.11
393	4	197	20.7	20.7	0.003084058674756107	0.5	0.03363626757308587	0.13
394	4	198	20.8	20.8	0.003084058674756107	0.5	0.03363626757308587	0.13
395	4	199	20.9	20.9	0.003084058674756107	0.25	0.03363626757308587	0.07
396	2	106	21.0	21.01	0.011928129482900694	0.15	0.10435543077397609	0.05
397	4	200	21.0	21.0	0.003976043160966898	0.375	0.03478514359132537	0.1
398	3	47	21.1	21.1	0.007952086321933796	0.1	0.06957028718265074	0.02
399	4	201	21.1	21.11	0.003976043160966898	0.5	0.03478514359132537	0.14
400	4	202	21.2	21.2	0.003084058674756107	0.125	0.03363626757308587	0.04
401	2	107	21.3	21.31	0.011928129482900694	0.15	0.10435543077397609	0.05
402	4	203	21.3	21.3	0.003976043160966898	0.25	0.03478514359132537	0.07
403	2	108	21.4	21.41	0.011928129482900694	0.075	0.10435543077397609	0.03
404	4	204	21.4	21.4	0.003976043160966898	0.375	0.03478514359132537	0.1
405	1	24	21.45	21.46	0.019465134166650522	0.2	0.14372709280664586	0.05
406	2	109	21.45	21.47	0.014598850624987891	0.15	0.10779531960498441	0.06
407	4	205	21.45	21.45	0.0048662835416626304	0.375	0.035931773201661465	0.1
408	4	206	21.55	21.56	0.003976043160966898	0.125	0.03478514359132537	0.05
409	3	48	21.55	21.55	0.007952086321933796	0.4	0.06957028718265074	0.09
410	2	110	21.65	21.66	0.011928129482900694	0.225	0.10435543077397609	0.07
411	0	19	21.7	21.71	0.015420293373780536	0.025	0.16818133786542935	0.02
412	4	207	21.65	21.65	0.003976043160966898	0.5	0.03478514359132537	0.13
413	2	111	21.8	21.81	0.011928129482900694	0.15	0.10435543077397609	0.05
414	4	208	21.8	21.8	0.003976043160966898	0.25	0.03478514359132537	0.07
415	2	112	21.9	21.91	0.011928129482900694	0.15	0.10435543077397609	0.05
416	4	209	21.9	21.9	0.003976043160966898	0.25	0.03478514359132537	0.07
417	4	210	22.0	22.0	0.003976043160966898	0.25	0.03478514359132537	0.07
418	2	113	22.0	22.01	0.011928129482900694	0.3	0.10435543077397609	0.09
419	3	49	22.1	22.1	0.007952086321933796	0.3	0.06957028718265074	0.07
420	4	211	22.1	22.11	0.003976043160966898	0.5	0.03478514359132537	0.14
421	4	212	22.2	22.2	0.003084058674756107	0.375	0.03363626757308587	0.1
422	4	213	22.3	22.31	0.003976043160966898	0.125	0.03478514359132537	0.05
423	3	50	22.3	22.3	0.007952086321933796	0.4	0.06957028718265074	0.09
424	2	114	22.4	22.41	0.011928129482900694	0.075	0.10435543077397609	0.03
425	4	214	22.4	22.4	0.003976043160966898	0.375	0.03478514359132537	0.1
426	3	51	22.5	22.5	0.009732567083325261	0.1	0.07186354640332293	0.03
427	1	25	22.5	22.51	0.019465134166650522	0.05	0.14372709280664586	0.03
428	0	20	22.5	22.52	0.024331417708313156	0.075	0.17965886600830736	0.04
429	2	115	22.6	22.61	0.011928129482900694	0.225	0.10435543077397609	0.07
430	4	215	22.6	22.6	0.003976043160966898	0.375	0.03478514359132537	0.1
431	4	216	22.7	22.7	0.003084058674756107	0.125	0.03363626757308587	0.04
432	2	116	22.8	22.81	0.011928129482900694	0.3	0.10435543077397609	0.09
433	4	217	22.8	22.8	0.003976043160966898	0.375	0.03478514359132537	0.1
434	4	218	22.9	22.9	0.003084058674756107	0.375	0.03363626757308587	0.1
435	3	52	23.0	23.0	0.007952086321933796	0.1	0.06957028718265074	0.02
436	4	219	23.0	23.01	0.003976043160966898	0.125	0.03478514359132537	0.05
437	2	117	23.1	23.11	0.011928129482900694	0.3	0.10435543077397609	0.09
438	4	220	23.1	23.1	0.003976043160966898	0.375	0.03478514359132537	0.1
439	4	221	23.2	23.2	0.003084058674756107	0.5	0.03363626757308587	0.13
440	4	222	23.3	23.3	0.003084058674756107	0.5	0.03363626757308587	0.13
441	0	21	23.4	23.42	0.024331417708313156	0.075	0.17965886600830736	0.04
442	1	26	23.4	23.41	0.019465134166650522	0.2	0.14372709280664586	0.06
443	4	223	23.4	23.4	0.0048662835416626304	0.5	0.035931773201661465	0.13
444	4	224	23.5	23.5	0.003084058674756107	0.125	0.03363626757308587	0.04
445	2	118	23.6	23.61	0.011928129482900694	0.075	0.10435543077397609	0.03
446	4	225	23.6	23.6	0.003976043160966898	0.5	0.03478514359132537	0.13
447	0	22	23.7	23.72	0.024331417708313156	0.1	0.17965886600830736	0.05
448	1	27	23.7	23.71	0.019465134166650522	0.2	0.14372709280664586	0.06
449	4	226	23.7	23.7	0.0048662835416626304	0.25	0.035931773201661465	0.07
450	2	119	23.8	23.81	0.011928129482900694	0.075	0.10435543077397609	0.03
451	4	227	23.8	23.8	0.003976043160966898	0.5	0.03478514359132537	0.13
452	4	228	23.9	23.9	0.003084058674756107	0.25	0.03363626757308587	0.07
453	4	229	24.0	24.0	0.003976043160966898	0.125	0.03478514359132537	0.04
454	2	120	24.0	24.01	0.011928129482900694	0.15	0.10435543077397609	0.05
455	2	121	24.1	24.11	0.011928129482900694	0.15	0.10435543077397609	0.05
456	4	231	24.15	24.15	0.0048662835416626304	0.125	0.035931773201661465	0.04
457	2	122	24.15	24.17	0.014598850624987891	0.075	0.10779531960498441	0.04
458	4	230	24.1	24.1	0.003976043160966898	0.375	0.03478514359132537	0.1
459	1	28	24.15	24.16	0.019465134166650522	0.2	0.14372709280664586	0.05
460	2	123	24.25	24.26	0.011928129482900694	0.075	0.10435543077397609	0.03
461	4	232	24.25	24.25	0.003976043160966898	0.375	0.03478514359132537	0.1
462	3	53	24.35	24.35	0.007952086321933796	0.3	0.06957028718265074	0.07
463	1	29	24.4	24.41	0.012336234699024428	0.05	0.13454507029234347	0.03
464	4	233	24.35	24.36	0.003976043160966898	0.5	0.03478514359132537	0.14
465	4	234	24.45	24.45	0.003084058674756107	0.25	0.03363626757308587	0.07
466	2	124	24.55	24.56	0.011928129482900694	0.3	0.10435543077397609	0.09
467	4	235	24.55	24.55	0.003976043160966898	0.5	0.03478514359132537	0.13
468	4	236	24.65	24.65	0.003084058674756107	0.5	0.03363626757308587	0.13
469	4	237	24.75	24.75	0.003084058674756107	0.25	0.03363626757308587	0.07
470	4	238	24.85	24.85	0.003976043160966898	0.25	0.03478514359132537	0.07
471	2	125	24.85	24.86	0.011928129482900694	0.3	0.10435543077397609	0.09
472	3	54	24.95	24.95	0.007952086321933796	0.1	0.06957028718265074	0.02
473	4	239	24.95	24.96	0.003976043160966898	0.375	0.03478514359132537	0.11
474	4	240	25.05	25.05	0.003084058674756107	0.25	0.03363626757308587	0.07
475	4	241	25.15	25.15	0.003976043160966898	0.25	0.03478514359132537	0.07
476	2	126	25.15	25.16	0.011928129482900694	0.225	0.10435543077397609	0.07
477	2	127	25.25	25.26	0.011928129482900694	0.15	0.10435543077397609	0.05
478	4	242	25.25	25.25	0.003976043160966898	0.375	0.03478514359132537	0.1
479	3	55	25.35	25.35	0.007952086321933796	0.2	0.06957028718265074	0.04
480	4	243	25.35	25.36	0.003976043160966898	0.25	0.03478514359132537	0.08
481	1	30	25.45	25.46	0.015904172643867592	0.2	0.13914057436530147	0.06
482	4	244	25.45	25.45	0.003976043160966898	0.5	0.03478514359132537	0.13
483	4	245	25.55	25.55	0.003084058674756107	0.25	0.03363626757308587	0.07
484	2	128	25.65	25.66	0.011928129482900694	0.075	0.10435543077397609	0.03
485	4	246	25.65	25.65	0.003976043160966898	0.25	0.03478514359132537	0.07
486	3	56	25.7	25.7	0.006168117349512214	0.3	0.06727253514617174	0.08
487	4	247	25.8	25.8	0.003976043160966898	0.125	0.03478514359132537	0.04
488	2	129	25.8	25.81	0.011928129482900694	0.15	0.10435543077397609	0.05
489	4	248	25.9	25.9	0.003976043160966898	0.25	0.03478514359132537	0.07
490	2	130	25.9	25.91	0.011928129482900694	0.225	0.10435543077397609	0.07
491	2	131	26.0	26.01	0.011928129482900694	0.225	0.10435543077397609	0.07
492	4	249	26.0	26.0	0.003976043160966898	0.5	0.03478514359132537	0.13
493	4	250	26.1	26.1	0.003084058674756107	0.375	0.03363626757308587	0.1
494	3	57	26.2	26.2	0.007952086321933796	0.3	0.06957028718265074	0.07
495	4	251	26.2	26.21	0.003976043160966898	0.5	0.03478514359132537	0.14
496	4	252	26.3	26.3	0.003084058674756107	0.5	0.03363626757308587	0.13
497	4	253	26.4	26.4	0.003084058674756107	0.5	0.03363626757308587	0.13
498	2	132	26.55	26.56	0.011928129482900694	0.075	0.10435543077397609	0.03
499	4	254	26.55	26.55	0.003976043160966898	0.5	0.03478514359132537	0.13
500	3	58	26.65	26.65	0.007952086321933796	0.3	0.06957028718265074	0.07
501	4	255	26.65	26.66	0.003976043160966898	0.25	0.03478514359132537	0.08
502	2	133	26.75	26.76	0.011928129482900694	0.3	0.10435543077397609	0.09
503	0	23	26.8	26.82	0.02877795907585228	0.1	0.18538601128969776	0.04
504	4	256	26.75	26.75	0.003976043160966898	0.375	0.03478514359132537	0.1
505	1	31	26.8	26.83	0.023022367260681822	0.05	0.1483088090317582	0.05
506	3	59	26.8	26.81	0.011511183630340911	0.3	0.0741544045158791	0.09
507	3	60	26.9	26.9	0.009732567083325261	0.1	0.07186354640332293	0.02
508	4	257	26.8	26.8	0.0057555918151704554	0.5	0.03707720225793955	0.13
509	4	258	26.9	26.91	0.0048662835416626304	0.25	0.035931773201661465	0.07
510	1	32	26.9	26.92	0.019465134166650522	0.2	0.14372709280664586	0.07
511	2	134	27.0	27.01	0.011928129482900694	0.3	0.10435543077397609	0.09
512	1	33	27.05	27.06	0.012336234699024428	0.2	0.13454507029234347	0.06
513	4	259	27.0	27.0	0.003976043160966898	0.5	0.03478514359132537	0.13
514	4	260	27.1	27.1	0.003084058674756107	0.5	0.03363626757308587	0.13
515	4	261	27.2	27.2	0.003084058674756107	0.5	0.03363626757308587	0.13
516	1	34	27.3	27.31	0.015904172643867592	0.1	0.13914057436530147	0.03
517	2	135	27.3	27.32	0.011928129482900694	0.3	0.10435543077397609	0.1
518	3	61	27.4	27.4	0.007952086321933796	0.1	0.06957028718265074	0.02
519	4	262	27.4	27.41	0.003976043160966898	0.25	0.03478514359132537	0.08
520	1	35	27.5	27.51	0.019465134166650522	0.05	0.14372709280664586	0.02
521	2	136	27.5	27.52	0.014598850624987891	0.15	0.10779531960498441	0.06
522	3	62	27.5	27.5	0.009732567083325261	0.4	0.07186354640332293	0.1
523	4	263	27.6	27.6	0.003084058674756107	0.125	0.03363626757308587	0.04
524	2	137	27.7	27.71	0.011928129482900694	0.075	0.10435543077397609	0.03
525	4	264	27.7	27.7	0.003976043160966898	0.375	0.03478514359132537	0.1
526	3	63	27.8	27.8	0.007952086321933796	0.3	0.06957028718265074	0.07
527	4	265	27.8	27.81	0.003976043160966898	0.375	0.03478514359132537	0.11
528	4	266	27.9	27.9	0.003084058674756107	0.375	0.03363626757308587	0.1
529	4	267	28.0	28.01	0.003976043160966898	0.125	0.03478514359132537	0.05
530	3	64	28.0	28.0	0.007952086321933796	0.4	0.06957028718265074	0.09
531	2	138	28.1	28.11	0.011928129482900694	0.225	0.10435543077397609	0.07
532	4	268	28.1	28.1	0.003976043160966898	0.5	0.03478514359132537	0.13
533	4	269	28.2	28.2	0.003084058674756107	0.125	0.03363626757308587	0.04
534	4	270	28.3	28.3	0.003976043160966898	0.125	0.03478514359132537	0.04
535	2	139	28.3	28.31	0.011928129482900694	0.15	0.10435543077397609	0.05
536	2	140	28.4	28.41	0.011928129482900694	0.15	0.10435543077397609	0.05
537	4	271	28.4	28.4	0.003976043160966898	0.5	0.03478514359132537	0.13
538	4	272	28.5	28.5	0.003084058674756107	0.125	0.03363626757308587	0.04
539	2	141	28.55	28.55	0.00925217602426832	0.15	0.1009088027192576	0.04
540	2	142	28.65	28.66	0.011928129482900694	0.15	0.10435543077397609	0.05
541	4	273	28.65	28.65	0.003976043160966898	0.25	0.03478514359132537	0.07
542	2	143	28.75	28.76	0.011928129482900694	0.075	0.10435543077397609	0.03
543	4	274	28.75	28.75	0.003976043160966898	0.125	0.03478514359132537	0.04
544	2	144	28.85	28.86	0.011928129482900694	0.075	0.10435543077397609	0.03
545	4	275	28.85	28.85	0.003976043160966898	0.25	0.03478514359132537	0.07
546	2	145	28.95	28.96	0.011928129482900694	0.15	0.10435543077397609	0.05
547	4	276	28.95	28.95	0.003976043160966898	0.25	0.03478514359132537	0.07
548	2	146	29.05	29.06	0.011928129482900694	0.15	0.10435543077397609	0.05
549	4	277	29.05	29.05	0.003976043160966898	0.5	0.03478514359132537	0.13
550	4	278	29.15	29.15	0.003084058674756107	0.375	0.03363626757308587	0.1
551	4	279	29.25	29.26	0.003976043160966898	0.125	0.03478514359132537	0.05
552	3	65	29.25	29.25	0.007952086321933796	0.3	0.06957028718265074	0.07
553	2	147	29.35	29.36	0.011928129482900694	0.225	0.10435543077397609	0.07
554	4	280	29.35	29.35	0.003976043160966898	0.5	0.03478514359132537	0.13
555	1	36	29.5	29.51	0.019465134166650522	0.1	0.14372709280664586	0.03
556	0	24	29.5	29.53	0.024331417708313156	0.025	0.17965886600830736	0.04
557	4	281	29.45	29.45	0.003084058674756107	0.375	0.03363626757308587	0.1
558	2	148	29.5	29.52	0.014598850624987891	0.225	0.10779531960498441	0.07
559	2	149	29.6	29.61	0.011928129482900694	0.3	0.10435543077397609	0.09
560	4	282	29.6	29.6	0.003976043160966898	0.375	0.03478514359132537	0.1
561	0	25	29.7	29.71	0.019880215804834487	0.1	0.17392571795662679	0.04
562	3	66	29.7	29.7	0.007952086321933796	0.4	0.06957028718265074	0.1
563	4	283	29.8	29.8	0.003084058674756107	0.125	0.03363626757308587	0.04
564	4	284	29.9	29.9	0.003976043160966898	0.125	0.03478514359132537	0.04
565	2	150	29.9	29.91	0.011928129482900694	0.3	0.10435543077397609	0.09
566	2	151	30.0	30.01	0.011928129482900694	0.075	0.10435543077397609	0.03
567	4	285	30.0	30.0	0.003976043160966898	0.5	0.03478514359132537	0.13
568	4	286	30.1	30.1	0.003084058674756107	0.375	0.03363626757308587	0.1
569	4	287	30.2	30.21	0.003976043160966898	0.125	0.03478514359132537	0.05
570	3	67	30.2	30.2	0.007952086321933796	0.3	0.06957028718265074	0.07
571	4	288	30.3	30.3	0.003976043160966898	0.25	0.03478514359132537	0.07
572	2	152	30.3	30.31	0.011928129482900694	0.225	0.10435543077397609	0.07
573	4	289	30.4	30.4	0.003976043160966898	0.25	0.03478514359132537	0.07
574	2	153	30.4	30.41	0.011928129482900694	0.225	0.10435543077397609	0.07
575	2	154	30.5	30.51	0.011928129482900694	0.3	0.10435543077397609	0.09
576	4	290	30.5	30.5	0.003976043160966898	0.5	0.03478514359132537	0.13
577	4	291	30.6	30.6	0.003084058674756107	0.125	0.03363626757308587	0.04
578	3	68	30.65	30.65	0.009732567083325261	0.1	0.07186354640332293	0.03
579	1	37	30.65	30.66	0.019465134166650522	0.05	0.14372709280664586	0.03
580	0	26	30.65	30.67	0.024331417708313156	0.025	0.17965886600830736	0.03
581	4	292	30.75	30.75	0.003976043160966898	0.125	0.03478514359132537	0.04
582	2	155	30.75	30.76	0.011928129482900694	0.15	0.10435543077397609	0.05
583	0	27	30.8	30.81	0.019880215804834487	0.1	0.17392571795662679	0.04
584	3	69	30.8	30.8	0.007952086321933796	0.4	0.06957028718265074	0.1
585	4	293	30.9	30.9	0.003084058674756107	0.25	0.03363626757308587	0.07
586	2	156	31.0	31.01	0.011928129482900694	0.225	0.10435543077397609	0.07
587	4	294	31.0	31.0	0.003976043160966898	0.5	0.03478514359132537	0.13
588	4	295	31.1	31.1	0.003084058674756107	0.25	0.03363626757308587	0.07
589	2	157	31.2	31.2	0.00925217602426832	0.075	0.1009088027192576	0.02
590	4	296	31.3	31.3	0.003976043160966898	0.25	0.03478514359132537	0.07
591	2	158	31.3	31.31	0.011928129482900694	0.3	0.10435543077397609	0.09
592	3	70	31.4	31.4	0.007952086321933796	0.4	0.06957028718265074	0.09
593	4	297	31.4	31.41	0.003976043160966898	0.5	0.03478514359132537	0.14
594	4	298	31.5	31.5	0.003084058674756107	0.5	0.03363626757308587	0.13
595	4	299	31.6	31.6	0.003084058674756107	0.375	0.03363626757308587	0.1
596	4	300	31.7	31.71	0.003976043160966898	0.125	0.03478514359132537	0.05
597	3	71	31.7	31.7	0.007952086321933796	0.3	0.06957028718265074	0.07
598	4	301	31.8	31.8	0.003976043160966898	0.25	0.03478514359132537	0.07
599	2	159	31.8	31.81	0.011928129482900694	0.225	0.10435543077397609	0.07
600	4	302	31.9	31.9	0.003976043160966898	0.25	0.03478514359132537	0.07
601	2	160	31.9	31.91	0.011928129482900694	0.3	0.10435543077397609	0.09
602	3	72	32.0	32.0	0.007952086321933796	0.3	0.06957028718265074	0.07
603	4	303	32.0	32.01	0.003976043160966898	0.25	0.03478514359132537	0.08
604	2	161	32.1	32.11	0.011928129482900694	0.3	0.10435543077397609	0.09
605	4	304	32.1	32.1	0.003976043160966898	0.375	0.03478514359132537	0.1
606	0	28	32.2	32.21	0.019880215804834487	0.075	0.17392571795662679	0.03
607	4	305	32.2	32.2	0.003976043160966898	0.25	0.03478514359132537	0.07
608	2	162	32.3	32.31	0.011928129482900694	0.225	0.10435543077397609	0.07
609	4	306	32.3	32.3	0.003976043160966898	0.375	0.03478514359132537	0.1
610	4	307	32.4	32.4	0.003084058674756107	0.25	0.03363626757308587	0.07
611	4	308	32.5	32.5	0.003976043160966898	0.25	0.03478514359132537	0.07
612	2	163	32.5	32.51	0.011928129482900694	0.3	0.10435543077397609	0.09
613	4	309	32.6	32.61	0.003976043160966898	0.125	0.03478514359132537	0.05
614	3	73	32.6	32.6	0.007952086321933796	0.4	0.06957028718265074	0.09
615	2	164	32.7	32.71	0.011928129482900694	0.075	0.10435543077397609	0.03
616	4	310	32.7	32.7	0.003976043160966898	0.25	0.03478514359132537	0.07
617	2	165	32.8	32.81	0.011928129482900694	0.15	0.10435543077397609	0.05
618	3	74	32.85	32.85	0.006168117349512214	0.1	0.06727253514617174	0.03
619	0	29	32.9	32.92	0.02877795907585228	0.025	0.18538601128969776	0.02
620	4	311	32.8	32.8	0.003976043160966898	0.5	0.03478514359132537	0.13
621	4	312	32.9	32.9	0.0057555918151704554	0.125	0.03707720225793955	0.04
622	2	166	32.9	32.91	0.01726677544551137	0.15	0.11123160677381866	0.05
623	1	38	32.9	32.93	0.023022367260681822	0.05	0.1483088090317582	0.05
624	3	75	33.0	33.0	0.009732567083325261	0.1	0.07186354640332293	0.03
625	0	30	33.0	33.02	0.024331417708313156	0.05	0.17965886600830736	0.04
626	2	167	33.0	33.01	0.014598850624987891	0.225	0.10779531960498441	0.07
627	4	313	33.1	33.1	0.003976043160966898	0.125	0.03478514359132537	0.04
628	2	168	33.1	33.11	0.011928129482900694	0.3	0.10435543077397609	0.09
629	2	169	33.2	33.21	0.011928129482900694	0.075	0.10435543077397609	0.03
630	4	314	33.2	33.2	0.003976043160966898	0.125	0.03478514359132537	0.04
631	2	170	33.3	33.31	0.011928129482900694	0.15	0.10435543077397609	0.05
632	0	31	33.4	33.41	0.015420293373780536	0.025	0.16818133786542935	0.02
633	4	315	33.3	33.3	0.003976043160966898	0.5	0.03478514359132537	0.13
634	4	316	33.5	33.5	0.003976043160966898	0.25	0.03478514359132537	0.07
635	2	171	33.5	33.51	0.011928129482900694	0.225	0.10435543077397609	0.07
636	3	76	33.55	33.55	0.006168117349512214	0.3	0.06727253514617174	0.08
